,SA2_MAINCODE_2016,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,Male_Lone_Parent_Employed_Worked_Full_Time,Male_Lone_Parent_Employed_Worked_Part_Time,Male_Lone_Parent_Employed_Away_From_Work,Male_Lone_Parent_Hours_Worked_Not_Stated,Male_Lone_Parent_Total_Employed,Male_Lone_Parent_Unemployed_Looking_For_Full_Time_Work,Male_Lone_Parent_Unemployed_Looking_For_Part_Time_Work,Male_Lone_Parent_Total_Unemployed,Male_Lone_Parent_Total_Labour_Force,Male_Lone_Parent_Not_In_The_Labour_Force,Male_Lone_Parent_Labour_Force_Status_Not_Stated,Male_Lone_Parent_Total,Female_Lone_Parent_Employed_Worked_Full_Time,Female_Lone_Parent_Employed_Worked_Part_Time,Female_Lone_Parent_Employed_Away_From_Work,Female_Lone_Parent_Hours_Worked_Not_Stated,Female_Lone_Parent_Total_Employed,Female_Lone_Parent_Unemployed_Looking_For_Full_Time_Work,Female_Lone_Parent_Unemployed_Looking_For_Part_Time_Work,Female_Lone_Parent_Total_Unemployed,Female_Lone_Parent_Total_Labour_Force,Female_Lone_Parent_Not_In_The_Labour_Force,Female_Lone_Parent_Labour_Force_Status_Not_Stated,Female_Lone_Parent_Total,Total_Lone_Parents_Employed_Worked_Full_Time,Total_Lone_Parents_Employed_Worked_Part_Time,Total_Lone_Parents_Employed_Away_From_Work,Total_Lone_Parents_Hours_Worked_Not_Stated,Total_Lone_Parents_Total_Employed,Total_Lone_Parents_Unemployed_Looking_For_Full_Time_Work,Total_Lone_Parents_Unemployed_Looking_For_Part_Time_Work,Total_Lone_Parents_Total_Unemployed,Total_Lone_Parents_Total_Labour_Force,Total_Lone_Parents_Not_In_The_Labour_Force,Total_Lone_Parents_Labour_Force_Status_Not_Stated,Total_Lone_Parents_Total,SA2_name,Index of Relative Socio-economic Disadvantage_score,Index of Relative Socio-economic Disadvantage_decile,Index of Relative Socio-economic Adv and Disadv_score,Index of Relative Socio-economic Adv and Disadv_decile,Index of Economic Resources_score,Index of Economic Resources_decile,Index of Education and Occupation_score,Index of Education and Occupation_decile,Usual Resident Population,code,name,total,vulnerable,vulnerable_percentage
357,213051365,544,69,11,4,625,20,4,25,647,25,0,671,740,112,13,5,869,3,0,6,877,18,0,894,150,24,18,0,196,4,0,4,199,3,0,199,22,0,0,17,41,0,0,0,42,3,0,40,1450,207,35,26,1731,29,7,33,1767,51,0,1811,68,10,0,0,79,14,0,14,88,3,0,96,99,20,0,0,121,9,11,18,138,3,0,141,162,30,3,3,202,24,11,26,227,7,0,233,1616,241,40,34,1928,51,13,65,1993,53,0,2051,1091,183,24,36,1328,49,9,53,1381,120,5,1507,8,0,0,3,14,3,0,3,12,0,13,28,2713,422,68,69,3271,102,18,117,3390,181,20,3588,17,3,0,0,23,3,0,3,25,12,0,34,54,52,4,5,117,8,17,28,145,200,6,352,69,58,8,9,137,13,17,31,167,214,6,388,Tarneit,1020,6,1012,6,1039,8,987.0,5.0,34784.0,21365,Tarneit,869,93,0.11
358,213051366,458,55,3,3,514,11,0,13,525,18,0,540,452,65,4,4,530,6,3,10,542,12,0,557,118,7,13,0,135,3,0,3,138,0,0,146,34,0,0,20,55,0,0,0,52,5,0,61,1060,125,21,24,1237,22,6,23,1263,40,0,1300,47,7,0,4,51,4,0,4,59,3,0,64,56,13,3,0,72,9,0,9,83,0,0,90,99,18,3,4,131,11,4,14,147,5,0,150,1163,141,26,32,1362,30,13,41,1406,45,0,1451,792,187,15,46,1041,48,11,63,1102,94,11,1200,15,0,0,4,15,0,0,0,15,0,16,27,1971,327,41,79,2420,83,19,101,2524,132,29,2685,8,3,0,4,12,0,0,0,16,3,0,20,41,32,7,0,78,7,10,22,100,118,8,224,48,35,12,4,99,12,10,22,114,119,8,243,Truganina,1025,6,1024,7,1037,7,1013.0,6.0,23412.0,21366,Truganina,645,76,0.12
359,213051368,66,3,0,0,76,3,0,3,79,0,0,79,121,17,3,0,141,0,0,0,144,3,0,145,32,0,5,0,37,3,0,3,44,0,0,44,4,0,0,3,8,0,0,0,8,0,0,6,228,22,10,5,264,3,0,3,264,3,0,269,3,0,0,0,3,3,0,3,4,0,0,4,9,3,0,0,8,0,0,0,8,0,0,8,9,3,0,0,15,3,0,3,15,0,0,15,238,24,10,5,271,6,0,6,279,3,0,285,158,18,0,5,175,8,0,12,187,29,0,213,0,0,0,0,0,0,0,0,0,0,0,0,392,46,8,6,453,16,0,21,469,33,0,500,3,0,0,0,3,0,0,0,3,0,0,3,11,11,0,0,23,3,3,7,28,48,0,75,14,11,0,0,30,3,3,7,30,48,0,77,Werribee - South,984,4,975,5,981,4,965.0,5.0,11333.0,21368,Werribee - South,132,20,0.15
360,213051369,273,14,0,0,292,13,0,10,301,18,0,325,400,37,0,7,443,6,3,9,452,11,0,460,111,7,14,0,142,0,0,0,142,0,0,140,6,3,0,8,19,0,0,0,19,0,0,20,788,66,14,20,890,13,3,19,908,35,0,942,36,7,0,0,41,8,0,8,49,0,0,49,53,12,0,0,60,7,0,7,62,0,0,62,84,17,0,0,107,14,0,14,115,0,0,115,872,87,14,20,992,29,3,33,1022,35,0,1059,619,82,12,10,717,35,3,36,750,52,3,806,3,0,0,11,16,0,0,0,14,0,9,25,1496,164,28,34,1715,62,5,72,1789,87,15,1892,15,7,0,7,27,0,0,0,27,9,0,36,43,55,10,3,110,5,14,15,127,184,7,321,60,67,10,4,135,4,14,16,156,197,7,358,Wyndham Vale,988,5,973,4,1004,6,952.0,4.0,23273.0,21369,Wyndham Vale,475,68,0.14
361,213051464,187,23,0,0,213,3,0,3,216,5,0,218,221,38,9,0,275,3,0,3,274,10,0,287,58,3,5,0,68,0,0,0,70,4,0,73,4,0,0,10,14,0,0,0,14,0,3,12,467,67,15,13,566,4,0,4,572,21,5,598,20,0,0,0,20,4,0,4,22,0,0,27,15,0,0,0,15,8,0,8,24,0,0,20,39,0,0,0,38,6,0,6,48,4,0,50,507,67,15,13,601,14,0,14,620,23,5,644,304,31,3,3,339,11,0,11,354,25,0,376,0,0,0,0,0,0,0,0,0,0,3,3,805,104,21,10,938,30,0,30,967,46,9,1025,10,0,3,0,14,0,0,0,11,7,0,16,14,17,3,0,34,3,0,5,43,72,8,122,24,18,6,0,47,8,0,10,54,73,8,141,Point Cook - East,1076,9,1096,9,1090,10,1088.0,9.0,12197.0,21464,Point Cook - East,291,34,0.12
362,213051465,363,32,6,3,398,11,3,13,411,20,0,429,485,68,8,3,558,11,3,16,569,14,0,583,89,9,11,0,108,0,0,0,109,0,0,110,3,0,0,10,12,0,0,0,12,0,0,12,943,107,20,10,1074,24,3,31,1102,34,0,1142,38,3,0,0,39,0,0,0,43,3,0,46,56,5,0,0,61,4,0,4,62,3,0,69,94,8,0,0,101,4,0,4,106,8,0,112,1037,110,20,14,1180,26,3,35,1209,43,0,1252,601,84,11,12,705,17,5,23,730,47,0,772,0,0,0,8,6,0,0,0,6,0,4,15,1634,192,34,27,1890,45,13,59,1954,81,4,2037,13,3,0,0,13,0,4,4,11,3,0,20,22,33,5,4,65,3,4,5,68,67,3,134,34,38,5,4,76,3,3,9,86,70,3,158,Point Cook - North,1062,8,1060,8,1064,9,1051.0,8.0,23180.0,21465,Point Cook - North,451,47,0.1
363,213051466,354,29,3,3,384,17,0,17,398,10,0,413,354,33,3,0,388,8,3,12,400,14,0,416,117,0,4,0,125,0,0,0,125,0,0,125,11,0,0,7,20,0,0,0,22,0,0,22,839,58,6,13,919,22,3,21,944,25,0,974,34,3,0,0,37,0,0,0,37,8,0,39,56,0,0,0,56,3,0,3,60,0,0,60,88,3,0,0,95,3,0,3,94,8,0,98,920,65,6,15,1009,26,3,30,1042,30,0,1073,475,59,12,13,556,19,6,23,575,28,0,609,4,0,0,4,8,0,0,0,8,0,0,8,1402,123,19,30,1579,40,8,50,1621,64,0,1687,3,0,0,0,7,0,0,0,7,0,0,7,18,13,3,0,29,5,10,15,44,54,0,102,23,15,0,0,41,5,10,15,53,54,0,105,Point Cook - South,1082,9,1088,9,1084,9,1080.0,8.0,14433.0,21466,Point Cook - South,457,41,0.09
364,213051467,91,15,0,3,106,3,0,3,110,5,3,120,177,22,3,0,208,4,4,5,215,6,0,221,38,10,7,0,49,0,0,0,49,0,0,49,6,0,0,3,10,0,0,0,8,0,3,14,313,44,12,5,376,7,4,11,388,15,3,406,16,0,0,0,16,3,0,3,24,0,0,22,18,4,0,0,21,3,0,3,27,0,0,27,32,6,0,0,38,6,0,6,46,0,0,48,343,48,16,5,414,14,4,22,437,17,3,456,339,103,7,14,466,41,8,48,510,100,3,615,3,0,0,0,9,0,0,0,7,0,8,19,691,158,25,13,887,59,13,67,957,115,17,1083,10,0,0,0,8,0,0,0,8,7,0,21,23,27,8,0,53,12,6,21,71,161,5,244,27,31,8,0,64,12,6,21,87,170,9,261,Werribee - East,908,2,902,2,933,2,891.0,1.0,19861.0,21467,Werribee - East,291,29,0.1
365,213051468,63,11,0,0,79,0,0,0,78,3,0,82,129,20,3,3,154,3,0,3,154,0,0,158,41,8,3,3,53,0,0,0,53,0,0,56,0,0,0,0,6,0,0,0,6,0,0,6,233,35,3,11,283,5,0,5,291,9,0,296,9,3,0,0,11,0,0,0,13,0,0,13,15,0,0,0,20,0,0,0,18,0,0,20,25,5,0,0,24,5,0,5,34,0,0,36,255,39,3,11,312,7,0,7,316,10,0,329,191,26,3,3,228,15,0,15,242,22,0,261,0,0,0,0,0,0,0,0,0,0,3,3,445,72,12,8,539,22,0,22,559,37,5,596,0,0,0,0,4,0,0,0,4,3,0,4,7,26,7,0,41,0,3,7,45,53,0,98,6,26,8,0,41,0,3,7,46,53,0,102,Werribee - West,999,5,979,5,1008,6,947.0,4.0,11809.0,21468,Werribee - West,169,17,0.1
366,214011370,128,9,3,0,139,7,4,7,148,5,0,157,341,41,4,7,391,3,0,3,395,14,0,415,65,5,10,0,78,0,0,0,78,0,3,82,0,0,0,0,3,0,0,0,3,0,0,3,533,57,18,6,616,6,4,12,632,22,4,655,5,4,0,0,11,0,0,0,12,0,0,12,21,3,0,0,23,0,0,0,23,0,0,23,25,9,0,0,34,0,0,0,35,0,0,35,563,64,18,7,657,9,4,13,666,22,4,693,356,33,6,5,396,19,3,17,418,35,0,455,0,3,0,0,6,0,0,0,6,0,4,9,924,101,23,14,1059,23,7,34,1085,60,5,1154,8,7,0,3,18,0,0,0,20,3,0,27,32,57,10,3,104,0,5,5,110,135,3,245,37,61,10,7,117,0,7,7,127,139,7,271,Carrum Downs,979,4,948,3,979,4,926.0,3.0,20711.0,21370,Carrum Downs,286,36,0.13
367,214011371,78,23,0,0,101,0,0,0,104,13,0,108,291,41,3,3,336,3,0,3,335,6,0,341,89,9,8,4,105,3,0,3,106,3,0,104,13,0,0,0,12,0,0,0,13,0,0,13,468,71,7,5,549,6,0,6,558,19,0,579,4,0,0,0,4,0,0,0,10,3,0,12,19,0,0,0,17,0,0,0,17,0,0,18,24,3,0,0,22,0,0,0,22,4,0,29,487,68,7,9,577,10,0,10,584,17,0,601,268,25,11,3,310,17,3,21,331,22,0,355,4,4,0,0,3,0,0,0,3,0,0,5,759,102,19,9,889,25,3,29,915,44,6,962,3,3,0,0,9,4,0,4,8,10,0,15,17,52,9,0,80,5,9,18,100,127,3,232,19,56,9,8,87,9,9,20,112,137,3,252,Frankston,962,3,952,3,929,2,987.0,5.0,22570.0,21371,Frankston,218,24,0.11
368,214011372,53,16,0,0,75,3,3,3,75,12,0,84,198,24,0,0,221,3,0,3,224,10,0,235,54,9,9,0,71,0,0,0,71,0,0,70,0,0,0,0,4,0,0,0,4,0,0,4,310,49,7,6,369,3,3,8,377,26,0,400,3,0,0,0,3,3,0,4,11,0,0,11,15,0,0,0,13,0,0,4,19,3,0,17,17,0,0,0,20,5,3,9,26,3,0,27,328,49,7,3,390,6,4,13,399,22,0,428,250,62,6,3,324,11,0,11,340,54,0,394,3,0,0,0,3,0,0,0,3,0,3,7,579,110,15,8,721,19,4,24,743,77,3,826,3,4,0,4,12,0,0,3,15,13,0,28,17,44,7,4,70,11,13,20,92,210,3,305,26,45,5,7,83,10,10,23,107,218,6,326,Frankston North,916,2,902,2,920,2,915.0,2.0,19289.0,21372,Frankston North,225,36,0.16
369,214011373,88,14,0,0,108,4,0,4,112,10,0,126,345,27,3,6,381,0,0,0,382,10,0,390,70,10,9,0,91,0,0,0,91,3,0,89,3,3,0,0,7,0,0,0,7,0,0,7,509,52,15,9,583,8,0,8,590,17,0,611,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,12,0,0,0,12,0,0,12,14,3,0,0,16,0,0,0,16,0,0,16,521,57,15,9,602,8,0,8,604,17,0,625,211,10,0,3,223,0,0,0,227,14,0,241,0,0,0,0,0,0,0,0,0,0,0,0,729,66,16,9,825,10,0,10,829,39,0,866,14,0,0,0,14,0,0,0,14,0,0,16,11,14,0,0,27,0,7,10,31,36,0,68,23,14,0,0,40,0,7,10,46,33,0,80,Frankston South,1075,9,1064,8,1066,9,1057.0,8.0,18199.0,21373,Frankston South,235,12,0.05
370,214011374,122,14,0,0,137,0,0,0,139,4,0,147,540,44,6,0,586,8,0,12,596,5,0,606,92,5,6,0,109,0,0,0,111,0,0,112,3,3,0,5,9,0,0,0,9,0,3,14,749,67,14,4,837,13,3,15,854,18,4,876,4,0,0,0,3,0,0,0,3,0,0,3,20,0,0,0,20,0,0,0,19,0,0,19,23,0,0,0,19,0,0,0,24,0,0,24,771,69,14,4,861,13,3,16,874,18,4,894,294,18,0,6,318,3,0,3,326,22,0,346,0,0,0,0,0,0,0,0,0,0,0,0,1066,87,16,15,1182,18,3,19,1196,37,4,1245,4,3,0,0,8,0,0,0,8,4,0,10,28,51,0,0,77,4,11,17,97,82,0,179,30,55,0,0,89,4,11,17,103,84,0,187,Langwarrin,1046,7,1013,6,1054,8,977.0,5.0,23836.0,21374,Langwarrin,304,29,0.1
371,214011375,78,12,3,0,97,0,0,0,95,16,0,108,276,27,3,3,316,8,3,10,321,3,0,326,98,6,3,4,107,0,0,0,108,0,0,108,0,0,0,5,5,0,0,0,11,0,0,11,459,46,11,10,525,10,3,8,533,17,0,551,3,3,0,0,7,0,0,0,7,0,0,3,13,0,0,0,13,0,0,0,18,0,0,21,18,3,0,0,22,0,0,0,24,3,0,26,478,50,11,10,544,12,3,11,557,19,0,579,212,28,3,8,250,8,4,9,260,11,3,273,0,0,0,7,8,0,0,0,8,0,3,4,687,77,14,20,802,19,6,21,824,27,3,854,9,0,0,0,9,0,0,0,9,3,0,11,12,22,10,3,47,3,3,8,55,69,0,124,20,22,10,3,56,3,3,8,60,74,0,130,Seaford (Vic.),994,5,975,5,968,4,987.0,5.0,16463.0,21375,Seaford (Vic.),194,14,0.07
372,214011376,114,23,0,0,138,0,0,0,138,11,0,150,363,18,5,6,386,3,0,3,391,7,0,395,49,3,12,0,65,3,0,3,70,0,0,70,4,0,0,0,3,0,0,0,3,0,0,3,525,50,12,8,595,3,0,3,599,16,0,614,4,0,0,0,6,0,0,0,6,0,0,6,11,0,0,0,18,0,0,0,18,0,0,18,14,0,0,0,18,0,0,0,18,0,0,18,542,53,14,8,614,3,0,3,623,16,0,640,236,15,3,7,264,11,5,14,278,17,3,295,4,0,0,3,5,0,0,0,5,0,3,8,783,66,23,16,885,18,5,19,902,30,7,945,4,3,0,0,7,0,0,0,7,0,0,8,14,12,3,0,31,0,3,3,32,54,0,84,14,14,3,0,31,0,3,3,38,57,0,91,Skye - Sandhurst,1057,8,1043,7,1083,9,1007.0,6.0,13077.0,21376,Skye - Sandhurst,180,20,0.11
373,214021377,44,5,0,0,49,0,0,0,49,0,0,49,124,10,0,0,133,0,0,0,133,0,0,138,33,4,3,0,40,0,0,0,40,0,0,40,4,0,0,0,3,0,0,0,3,0,0,3,202,22,3,3,227,0,0,0,227,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,205,22,3,3,230,0,0,0,230,0,0,231,115,4,0,3,124,3,0,3,128,7,0,131,0,0,0,0,0,0,0,0,0,0,0,0,318,27,3,6,354,3,0,3,355,7,0,367,3,0,0,0,3,0,0,0,3,0,0,3,3,16,4,0,26,0,0,0,24,40,0,71,3,16,4,0,29,0,0,0,28,40,0,68,Dromana,1014,6,991,5,1006,6,990.0,6.0,11024.0,21377,Dromana,118,14,0.12
374,214021378,6,3,0,0,11,0,0,0,11,3,0,18,63,7,0,3,70,0,0,0,75,3,0,77,11,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,89,5,0,4,98,0,0,0,97,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5,0,4,98,6,0,6,104,3,0,110,53,6,0,0,56,0,0,0,55,5,0,65,0,0,0,0,0,0,0,0,0,0,0,0,142,12,0,4,160,3,0,3,165,8,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,4,0,10,0,7,0,0,7,0,0,0,7,4,0,10,Flinders,1084,9,1082,9,1088,9,1099.0,9.0,5369.0,21378,Flinders,52,5,0.1
375,214021379,85,6,0,0,88,0,0,3,91,4,0,100,300,35,3,3,341,0,0,0,348,11,0,359,65,3,6,0,81,0,0,0,81,3,0,81,0,0,0,0,6,0,0,0,6,0,0,6,453,43,12,3,516,9,0,4,525,19,0,545,0,0,0,0,4,0,0,0,4,0,0,4,19,3,0,0,21,0,0,0,26,0,0,27,23,0,0,0,24,0,0,0,25,0,0,24,473,42,12,3,537,6,0,6,551,24,0,572,250,45,9,10,311,13,0,14,327,23,3,349,3,0,0,0,3,0,0,0,3,0,3,10,727,90,23,13,848,23,3,28,873,46,6,933,0,0,0,0,0,0,3,5,3,3,0,9,17,45,0,0,60,0,10,9,76,128,3,206,18,45,0,0,67,4,12,17,77,131,3,211,Hastings - Somers,992,5,965,4,991,5,964.0,5.0,22016.0,21379,Hastings - Somers,285,56,0.2
376,214021380,98,8,4,0,107,0,0,3,110,0,0,107,375,34,4,4,418,3,0,3,420,21,0,439,65,3,11,0,80,0,0,0,80,0,0,86,4,0,0,3,8,0,0,0,8,0,0,10,538,44,19,9,612,3,0,6,619,18,3,641,3,0,0,0,3,0,0,0,3,0,0,3,12,6,0,3,19,0,0,0,19,0,0,19,14,6,0,3,17,0,0,0,17,0,0,17,556,54,19,12,635,3,0,6,637,18,3,657,202,25,8,0,238,7,0,7,250,5,0,255,0,0,0,0,0,0,0,0,0,0,0,0,757,75,32,12,874,17,0,15,888,28,3,920,3,0,0,3,11,0,0,0,11,0,0,10,21,45,7,0,63,3,10,12,72,84,0,153,23,46,7,3,75,3,10,12,84,83,0,164,Mornington,1022,6,1006,6,1009,6,1017.0,7.0,23989.0,21380,Mornington,232,17,0.07
377,214021381,120,9,0,0,131,0,0,0,129,9,0,141,333,28,0,0,361,3,0,3,365,3,0,368,51,0,3,0,61,0,0,0,61,0,0,61,5,0,0,0,8,0,0,0,8,0,0,8,510,40,8,3,563,3,0,3,560,7,0,574,3,0,0,0,3,0,0,0,3,0,0,3,15,0,0,0,15,3,0,3,15,0,0,15,12,0,0,0,12,3,0,3,16,0,0,15,523,40,8,3,573,7,0,7,578,6,0,594,204,10,5,3,223,3,0,6,230,9,0,239,0,0,0,0,0,0,0,0,0,0,0,0,732,52,10,7,801,8,0,8,808,18,0,832,5,0,0,0,5,0,0,0,5,0,0,7,0,12,0,0,15,0,4,4,20,14,0,30,3,12,0,0,21,0,4,4,22,18,0,39,Mount Eliza,1110,10,1121,10,1126,10,1117.0,9.0,17888.0,21381,Mount Eliza,282,7,0.02
378,214021382,96,7,0,0,108,0,0,0,108,0,0,107,429,26,3,0,463,3,0,3,467,4,0,465,57,0,12,0,74,0,0,0,74,3,0,73,4,0,0,0,4,0,0,0,4,0,0,4,583,36,15,0,644,3,0,3,644,7,0,651,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,14,0,0,13,14,0,0,0,14,0,0,0,14,0,0,16,602,36,15,0,652,3,0,3,660,5,0,668,238,13,0,9,259,8,0,8,266,4,3,270,3,0,0,0,3,0,0,0,3,0,3,5,837,49,22,6,912,11,0,11,923,12,8,946,0,0,0,3,8,0,0,0,8,0,0,8,6,14,0,0,28,0,0,0,32,16,0,45,14,14,3,8,35,0,0,0,36,16,0,52,Mount Martha,1087,9,1076,9,1089,9,1071.0,8.0,18548.0,21382,Mount Martha,206,8,0.04
379,214021383,34,5,0,0,41,0,0,0,41,8,0,46,218,35,0,3,262,0,0,0,262,8,0,272,34,7,3,0,43,0,0,0,43,0,0,44,3,3,0,3,7,0,3,3,10,0,0,10,292,49,4,7,348,0,0,0,355,17,0,371,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,15,4,0,4,15,0,0,17,10,7,0,0,12,4,0,4,15,0,0,20,298,53,4,5,360,4,0,6,369,21,0,389,171,25,5,3,202,3,0,3,205,19,0,219,0,0,0,0,0,0,0,0,0,0,3,8,465,77,12,14,566,7,0,4,576,36,6,616,3,0,0,0,3,0,0,0,3,3,0,3,5,23,4,3,41,0,0,0,43,70,0,111,6,23,4,3,38,0,0,0,41,68,3,116,Point Nepean,1014,6,992,5,1009,6,1009.0,6.0,17123.0,21383,Point Nepean,169,11,0.07
380,214021384,51,11,0,0,58,0,0,0,63,6,0,69,276,28,0,3,308,0,0,0,312,6,0,321,40,3,0,0,41,0,0,0,41,0,0,41,3,0,0,3,4,0,0,0,4,0,0,4,366,41,3,8,419,3,0,3,421,11,0,434,0,0,0,0,0,0,0,0,3,0,0,3,7,0,3,0,11,0,0,0,8,0,0,8,3,0,3,0,10,3,0,3,10,0,0,10,374,38,8,6,428,6,0,5,431,11,0,447,190,29,4,3,230,9,0,9,241,16,0,257,0,0,0,4,3,0,0,0,3,0,4,12,565,73,9,12,661,12,0,13,679,29,4,709,5,3,0,0,9,0,0,0,9,3,0,13,7,53,4,0,62,3,10,15,75,92,3,165,12,51,4,0,67,3,10,15,79,97,3,176,Rosebud - McCrae,962,3,934,3,968,4,941.0,3.0,20943.0,21384,Rosebud - McCrae,209,23,0.11
